ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-09-21,3559.2691997866527,3426.0878844714616,3688.8316208659644,3559.2691997866527,3559.2691997866527,6.441159397768332,6.441159397768332,6.441159397768332,-10.075088241780092,-10.075088241780092,-10.075088241780092,16.516247639548425,16.516247639548425,16.516247639548425,0.0,0.0,0.0,3565.710359184421
2023-09-22,3560.927296854222,3436.168090944401,3692.8496997079224,3560.927296854222,3560.927296854222,7.098539329872221,7.098539329872221,7.098539329872221,-11.600021620720488,-11.600021620720488,-11.600021620720488,18.698560950592707,18.698560950592707,18.698560950592707,0.0,0.0,0.0,3568.0258361840943
2023-09-25,3565.901588056929,3447.8070929284995,3713.5581957421978,3565.901588056929,3565.901588056929,12.955574708422187,12.955574708422187,12.955574708422187,-11.318739975481158,-11.318739975481158,-11.318739975481158,24.274314683903345,24.274314683903345,24.274314683903345,0.0,0.0,0.0,3578.8571627653514
2023-09-26,3567.559685124498,3450.281177089329,3703.1051277714155,3567.559685124498,3567.559685124498,15.880059510532377,15.880059510532377,15.880059510532377,-9.81360809192219,-9.81360809192219,-9.81360809192219,25.693667602454564,25.693667602454564,25.693667602454564,0.0,0.0,0.0,3583.4397446350304
2023-09-27,3569.2177821920673,3457.5916727801496,3714.456066606628,3569.2177821920673,3569.2177821920673,18.404104033275836,18.404104033275836,18.404104033275836,-8.435019098248775,-8.435019098248775,-8.435019098248775,26.83912313152461,26.83912313152461,26.83912313152461,0.0,0.0,0.0,3587.621886225343
2023-09-28,3570.8758792596363,3466.7520551643333,3710.674645650847,3570.8758792596363,3570.8758792596363,17.60642454828724,17.60642454828724,17.60642454828724,-10.075088241809588,-10.075088241809588,-10.075088241809588,27.681512790096832,27.681512790096832,27.681512790096832,0.0,0.0,0.0,3588.4823038079235
2023-09-29,3572.5339763272054,3462.4907399097965,3715.500930788747,3572.5339763272054,3572.5339763272054,16.594745235829055,16.594745235829055,16.594745235829055,-11.600021620756081,-11.600021620756081,-11.600021620756081,28.19476685658514,28.19476685658514,28.19476685658514,0.0,0.0,0.0,3589.1287215630346
2023-10-03,3579.166364597482,3461.000889597726,3725.3695016402826,3579.166364597482,3579.166364597482,16.758435412048804,16.758435412048804,16.758435412048804,-9.813608091927536,-9.813608091927536,-9.813608091927536,26.572043503976342,26.572043503976342,26.572043503976342,0.0,0.0,0.0,3595.9248000095304
2023-10-04,3580.8244616650504,3464.6213911681557,3729.113834477003,3580.8244616650504,3580.8244616650504,16.756351755911492,16.756351755911492,16.756351755911492,-8.43501909822689,-8.43501909822689,-8.43501909822689,25.19137085413838,25.19137085413838,25.19137085413838,0.0,0.0,0.0,3597.580813420962
2023-10-05,3582.4825587326195,3462.1069059499127,3730.0442772753727,3582.4825587326195,3582.4825587326195,13.340873818471309,13.340873818471309,13.340873818471309,-10.07508824176963,-10.07508824176963,-10.07508824176963,23.41596206024094,23.41596206024094,23.41596206024094,0.0,0.0,0.0,3595.8234325510907
2023-10-06,3584.1406558001886,3470.183825839233,3720.015326878134,3584.1406558001886,3584.1406558001886,9.652737565631455,9.652737565631455,9.652737565631455,-11.600021620729393,-11.600021620729393,-11.600021620729393,21.252759186360848,21.252759186360848,21.252759186360848,0.0,0.0,0.0,3593.79339336582
2023-10-09,3589.1149470028963,3455.2339237294577,3721.082636386242,3589.1149470028963,3589.1149470028963,1.2667926306069646,1.2667926306069646,1.2667926306069646,-11.318739975378328,-11.318739975378328,-11.318739975378328,12.585532605985293,12.585532605985293,12.585532605985293,0.0,0.0,0.0,3590.3817396335035
2023-10-10,3590.773044070465,3463.920103796239,3719.3175981909426,3590.773044070465,3590.773044070465,-0.7679655186417836,-0.7679655186417836,-0.7679655186417836,-9.813608091959766,-9.813608091959766,-9.813608091959766,9.045642573317984,9.045642573317984,9.045642573317984,0.0,0.0,0.0,3590.0050785518233
2023-10-11,3592.431141138034,3460.8739908233597,3723.0721911854603,3592.431141138034,3592.431141138034,-3.2055104544262942,-3.2055104544262942,-3.2055104544262942,-8.435019098205009,-8.435019098205009,-8.435019098205009,5.229508643778715,5.229508643778715,5.229508643778715,0.0,0.0,0.0,3589.225630683608
2023-10-12,3594.089238205603,3446.383602427656,3710.9178640496057,3594.089238205603,3594.089238205603,-8.902333324398157,-8.902333324398157,-8.902333324398157,-10.075088241799126,-10.075088241799126,-10.075088241799126,1.1727549174009688,1.1727549174009688,1.1727549174009688,0.0,0.0,0.0,3585.186904881205
2023-10-13,3595.747335273172,3454.9173529410023,3708.3396121170076,3595.747335273172,3595.747335273172,-14.685637887584562,-14.685637887584562,-14.685637887584562,-11.600021620770264,-11.600021620770264,-11.600021620770264,-3.085616266814299,-3.085616266814299,-3.085616266814299,0.0,0.0,0.0,3581.0616973855876
2023-10-16,3600.7216264758795,3441.6036430329077,3706.4553601356856,3600.7216264758795,3600.7216264758795,-27.961067319561092,-27.961067319561092,-27.961067319561092,-11.318739975402329,-11.318739975402329,-11.318739975402329,-16.64232734415876,-16.64232734415876,-16.64232734415876,0.0,0.0,0.0,3572.7605591563183
2023-10-17,3602.379723543448,3445.3469896913334,3701.6623359117802,3602.379723543448,3602.379723543448,-31.084532930292735,-31.084532930292735,-31.084532930292735,-9.81360809196512,-9.81360809196512,-9.81360809196512,-21.270924838327613,-21.270924838327613,-21.270924838327613,0.0,0.0,0.0,3571.2951906131552
2023-10-18,3604.037820611017,3450.355205199143,3703.474768235628,3604.037820611017,3604.037820611017,-34.31228342737332,-34.31228342737332,-34.31228342737332,-8.435019098249223,-8.435019098249223,-8.435019098249223,-25.877264329124095,-25.877264329124095,-25.877264329124095,0.0,0.0,0.0,3569.725537183644
2023-10-19,3605.6959176785863,3433.175797412195,3700.139873536605,3605.6959176785863,3605.6959176785863,-40.49060337609576,-40.49060337609576,-40.49060337609576,-10.075088241828622,-10.075088241828622,-10.075088241828622,-30.41551513426714,-30.41551513426714,-30.41551513426714,0.0,0.0,0.0,3565.2053143024905
2023-10-20,3607.3540147461554,3435.4213899794586,3684.4589106782328,3607.3540147461554,3607.3540147461554,-46.44109614795183,-46.44109614795183,-46.44109614795183,-11.600021620743577,-11.600021620743577,-11.600021620743577,-34.84107452720826,-34.84107452720826,-34.84107452720826,0.0,0.0,0.0,3560.9129185982038
2023-10-23,3612.328305948863,3426.1530540811573,3682.865299030934,3612.328305948863,3612.328305948863,-58.3457135372013,-58.3457135372013,-58.3457135372013,-11.318739975441206,-11.318739975441206,-11.318739975441206,-47.0269735617601,-47.0269735617601,-47.0269735617601,0.0,0.0,0.0,3553.9825924116617
2023-10-25,3615.644500084001,3420.3039146923647,3674.0754832898047,3615.644500084001,3615.644500084001,-62.314093476919076,-62.314093476919076,-62.314093476919076,-8.435019098227338,-8.435019098227338,-8.435019098227338,-53.87907437869174,-53.87907437869174,-53.87907437869174,0.0,0.0,0.0,3553.330406607082
2023-10-26,3617.30259715157,3421.9077033431977,3686.4278625692305,3617.30259715157,3617.30259715157,-66.90907821580664,-66.90907821580664,-66.90907821580664,-10.075088241788663,-10.075088241788663,-10.075088241788663,-56.833989974017975,-56.833989974017975,-56.833989974017975,0.0,0.0,0.0,3550.393518935763
2023-10-27,3618.960694219139,3409.034631749289,3671.827021272412,3618.960694219139,3618.960694219139,-71.04482932399235,-71.04482932399235,-71.04482932399235,-11.600021620716891,-11.600021620716891,-11.600021620716891,-59.444807703275465,-59.444807703275465,-59.444807703275465,0.0,0.0,0.0,3547.9158648951466
2023-10-30,3623.934985421846,3420.286530564031,3675.290475644768,3623.934985421846,3623.934985421846,-76.38633174713037,-76.38633174713037,-76.38633174713037,-11.318739975465206,-11.318739975465206,-11.318739975465206,-65.06759177166516,-65.06759177166516,-65.06759177166516,0.0,0.0,0.0,3547.5486536747153
2023-10-31,3625.593082489415,3413.6493521985903,3683.3219135710833,3625.593082489415,3625.593082489415,-75.99363462382637,-75.99363462382637,-75.99363462382637,-9.813608091930877,-9.813608091930877,-9.813608091930877,-66.18002653189549,-66.18002653189549,-66.18002653189549,0.0,0.0,0.0,3549.5994478655884
2023-11-01,3627.251179556984,3423.1902501799805,3679.4638499165203,3627.251179556984,3627.251179556984,-75.34515793014505,-75.34515793014505,-75.34515793014505,-8.435019098243112,-8.435019098243112,-8.435019098243112,-66.91013883190195,-66.91013883190195,-66.91013883190195,0.0,0.0,0.0,3551.906021626839
2023-11-02,3628.909276624553,3423.8862064696227,3694.8404226515745,3628.909276624553,3628.909276624553,-77.33850717909792,-77.33850717909792,-77.33850717909792,-10.07508824181816,-10.07508824181816,-10.07508824181816,-67.26341893727975,-67.26341893727975,-67.26341893727975,0.0,0.0,0.0,3551.570769445455
2023-11-03,3630.5673736921226,3416.0109603043898,3682.331541037751,3630.5673736921226,3630.5673736921226,-78.84921285103466,-78.84921285103466,-78.84921285103466,-11.600021620757762,-11.600021620757762,-11.600021620757762,-67.24919123027689,-67.24919123027689,-67.24919123027689,0.0,0.0,0.0,3551.718160841088
2023-11-06,3635.5416648948294,3421.120095642164,3686.943637858583,3635.5416648948294,3635.5416648948294,-76.46325702138,-76.46325702138,-76.46325702138,-11.318739975338376,-11.318739975338376,-11.318739975338376,-65.14451704604161,-65.14451704604161,-65.14451704604161,0.0,0.0,0.0,3559.0784078734496
2023-11-07,3637.1997619623985,3428.382219127656,3687.428054642871,3637.1997619623985,3637.1997619623985,-73.63060518280543,-73.63060518280543,-73.63060518280543,-9.813608091936224,-9.813608091936224,-9.813608091936224,-63.816997090869215,-63.816997090869215,-63.816997090869215,0.0,0.0,0.0,3563.569156779593
2023-11-08,3638.8578590299676,3439.4729128561526,3704.70249043465,3638.8578590299676,3638.8578590299676,-70.64746523800996,-70.64746523800996,-70.64746523800996,-8.435019098221227,-8.435019098221227,-8.435019098221227,-62.21244613978873,-62.21244613978873,-62.21244613978873,0.0,0.0,0.0,3568.210393791958
2023-11-09,3640.5159560975367,3438.7082951582383,3705.0975760425545,3640.5159560975367,3640.5159560975367,-70.42970446400818,-70.42970446400818,-70.42970446400818,-10.075088241773484,-10.075088241773484,-10.075088241773484,-60.35461622223468,-60.35461622223468,-60.35461622223468,0.0,0.0,0.0,3570.0862516335283
2023-11-10,3642.1740531651058,3450.02072863923,3706.944760444134,3642.1740531651058,3642.1740531651058,-69.86808719635113,-69.86808719635113,-69.86808719635113,-11.600021620731075,-11.600021620731075,-11.600021620731075,-58.26806557562006,-58.26806557562006,-58.26806557562006,0.0,0.0,0.0,3572.3059659687547
2023-11-13,3647.1483443678126,3460.221265941982,3717.1267796785683,3647.1483443678126,3647.1483443678126,-62.203346582982824,-62.203346582982824,-62.203346582982824,-11.318739975362375,-11.318739975362375,-11.318739975362375,-50.88460660762045,-50.88460660762045,-50.88460660762045,0.0,0.0,0.0,3584.94499778483
2023-11-15,3650.4645385029507,3465.6714196811304,3730.7533085434397,3650.4645385029507,3650.4645385029507,-53.70179548572262,-53.70179548572262,-53.70179548572262,-8.435019098265442,-8.435019098265442,-8.435019098265442,-45.26677638745718,-45.26677638745718,-45.26677638745718,0.0,0.0,0.0,3596.7627430172283
2023-11-16,3652.1226355705203,3474.724150578567,3727.177763071714,3652.1226355705203,3652.1226355705203,-52.39152267339496,-52.39152267339496,-52.39152267339496,-10.07508824180298,-10.07508824180298,-10.07508824180298,-42.31643443159198,-42.31643443159198,-42.31643443159198,0.0,0.0,0.0,3599.7311128971255
2023-11-17,3653.7807326380894,3462.1811477150436,3734.2044058512356,3653.7807326380894,3653.7807326380894,-50.89846299632783,-50.89846299632783,-50.89846299632783,-11.600021620766665,-11.600021620766665,-11.600021620766665,-39.29844137556117,-39.29844137556117,-39.29844137556117,0.0,0.0,0.0,3602.8822696417615
2023-11-20,3658.755023840796,3485.1102578262903,3764.199756701427,3658.755023840796,3658.755023840796,-41.326455910130775,-41.326455910130775,-41.326455910130775,-11.318739975401249,-11.318739975401249,-11.318739975401249,-30.007715934729525,-30.007715934729525,-30.007715934729525,0.0,0.0,0.0,3617.4285679306654
2023-11-21,3660.4131209083653,3499.6273252683513,3750.9118291802256,3660.4131209083653,3660.4131209083653,-36.69242804405952,-36.69242804405952,-36.69242804405952,-9.813608091901981,-9.813608091901981,-9.813608091901981,-26.87881995215754,-26.87881995215754,-26.87881995215754,0.0,0.0,0.0,3623.720692864306
2023-11-22,3662.0712179759344,3503.3203668146166,3767.2554892239446,3662.0712179759344,3662.0712179759344,-32.18760490705475,-32.18760490705475,-32.18760490705475,-8.43501909821511,-8.43501909821511,-8.43501909821511,-23.752585808839637,-23.752585808839637,-23.752585808839637,0.0,0.0,0.0,3629.8836130688796
2023-11-23,3663.7293150435034,3500.263784179124,3763.436073985712,3663.7293150435034,3663.7293150435034,-30.712473681291065,-30.712473681291065,-30.712473681291065,-10.075088241832477,-10.075088241832477,-10.075088241832477,-20.63738543945859,-20.63738543945859,-20.63738543945859,0.0,0.0,0.0,3633.0168413622123
2023-11-24,3665.3874121110725,3508.289668956825,3760.0456568245136,3665.3874121110725,3665.3874121110725,-29.139836462349553,-29.139836462349553,-29.139836462349553,-11.60002162073998,-11.60002162073998,-11.60002162073998,-17.539814841609576,-17.539814841609576,-17.539814841609576,0.0,0.0,0.0,3636.247575648723
2023-11-28,3672.019800381349,3524.395093724571,3781.810238380494,3672.019800381349,3672.019800381349,-15.215872482186406,-15.215872482186406,-15.215872482186406,-9.813608091934217,-9.813608091934217,-9.813608091934217,-5.40226439025219,-5.40226439025219,-5.40226439025219,0.0,0.0,0.0,3656.8039278991623
2023-11-29,3673.6778974489184,3533.0075887563034,3787.050493125938,3673.6778974489184,3673.6778974489184,-10.873280272155021,-10.873280272155021,-10.873280272155021,-8.435019098193225,-8.435019098193225,-8.435019098193225,-2.438261173961798,-2.438261173961798,-2.438261173961798,0.0,0.0,0.0,3662.8046171767633
2023-11-30,3675.3359945164875,3539.836739664821,3797.9278769337975,3675.3359945164875,3675.3359945164875,-9.576454337011429,-9.576454337011429,-9.576454337011429,-10.075088241787796,-10.075088241787796,-10.075088241787796,0.4986339047763687,0.4986339047763687,0.4986339047763687,0.0,0.0,0.0,3665.759540179476
2023-12-01,3676.9940915840566,3531.120677455522,3795.7557084300383,3676.9940915840566,3676.9940915840566,-8.189528056166857,-8.189528056166857,-8.189528056166857,-11.60002162078085,-11.60002162078085,-11.60002162078085,3.410493564613992,3.410493564613992,3.410493564613992,0.0,0.0,0.0,3668.80456352789
2023-12-04,3681.9683827867634,3554.7806046438427,3817.4954214916106,3681.9683827867634,3681.9683827867634,0.7071624500965116,0.7071624500965116,0.7071624500965116,-11.318739975449255,-11.318739975449255,-11.318739975449255,12.025902425545766,12.025902425545766,12.025902425545766,0.0,0.0,0.0,3682.6755452368598
2023-12-05,3683.6264798543325,3559.5829830192915,3818.6151996093467,3683.6264798543325,3683.6264798543325,5.056404216901093,5.056404216901093,5.056404216901093,-9.813608091939566,-9.813608091939566,-9.813608091939566,14.870012308840659,14.870012308840659,14.870012308840659,0.0,0.0,0.0,3688.6828840712337
2023-12-06,3685.2845769219016,3567.2024722244323,3823.436397308392,3685.2845769219016,3685.2845769219016,9.27230974980836,9.27230974980836,9.27230974980836,-8.435019098237447,-8.435019098237447,-8.435019098237447,17.707328848045805,17.707328848045805,17.707328848045805,0.0,0.0,0.0,3694.55688667171
2023-12-07,3686.9426739894707,3555.8973945107873,3830.8337718379853,3686.9426739894707,3686.9426739894707,10.467381680924953,10.467381680924953,10.467381680924953,-10.075088241817294,-10.075088241817294,-10.075088241817294,20.54246992274225,20.54246992274225,20.54246992274225,0.0,0.0,0.0,3697.4100556703956
2023-12-08,3688.6007710570393,3575.925863903078,3834.0167976666557,3688.6007710570393,3688.6007710570393,11.780225912195956,11.780225912195956,11.780225912195956,-11.600021620754164,-11.600021620754164,-11.600021620754164,23.38024753295012,23.38024753295012,23.38024753295012,0.0,0.0,0.0,3700.380996969235
2023-12-11,3693.575062259747,3580.3913111435577,3845.0278299133815,3693.575062259747,3693.575062259747,20.64116553976509,20.64116553976509,20.64116553976509,-11.318739975488127,-11.318739975488127,-11.318739975488127,31.959905515253215,31.959905515253215,31.959905515253215,0.0,0.0,0.0,3714.216227799512
2023-12-12,3695.233159327316,3583.3970734890863,3849.86600187767,3695.233159327316,3695.233159327316,25.045820382025607,25.045820382025607,25.045820382025607,-9.813608091899976,-9.813608091899976,-9.813608091899976,34.85942847392558,34.85942847392558,34.85942847392558,0.0,0.0,0.0,3720.278979709342
2023-12-13,3696.891256394885,3598.271941337416,3858.3895637222213,3696.891256394885,3696.891256394885,29.35282829428898,29.35282829428898,29.35282829428898,-8.435019098215557,-8.435019098215557,-8.435019098215557,37.78784739250454,37.78784739250454,37.78784739250454,0.0,0.0,0.0,3726.244084689174
2023-12-14,3698.5493534624543,3606.1438403462025,3858.624402949576,3698.5493534624543,3698.5493534624543,30.67568695304519,30.67568695304519,30.67568695304519,-10.075088241777333,-10.075088241777333,-10.075088241777333,40.75077519482252,40.75077519482252,40.75077519482252,0.0,0.0,0.0,3729.2250404154993
2023-12-15,3700.207450530023,3597.7595913154664,3848.2569183839637,3700.207450530023,3700.207450530023,32.15389112490207,32.15389112490207,32.15389112490207,-11.600021620727475,-11.600021620727475,-11.600021620727475,43.75391274562954,43.75391274562954,43.75391274562954,0.0,0.0,0.0,3732.361341654925
2023-12-18,3705.18174173273,3623.8848133209563,3872.8728717063,3705.18174173273,3705.18174173273,41.743508179896764,41.743508179896764,41.743508179896764,-11.31873997551213,-11.31873997551213,-11.31873997551213,53.062248155408895,53.062248155408895,53.062248155408895,0.0,0.0,0.0,3746.925249912627
2023-12-19,3706.8398388002993,3627.118216746832,3875.4176896562535,3706.8398388002993,3706.8398388002993,46.470162115594036,46.470162115594036,46.470162115594036,-9.813608091977143,-9.813608091977143,-9.813608091977143,56.28377020757118,56.28377020757118,56.28377020757118,0.0,0.0,0.0,3753.3100009158934
2023-12-20,3708.4979358678684,3638.3136533910174,3890.1848653693087,3708.4979358678684,3708.4979358678684,51.13890283251219,51.13890283251219,51.13890283251219,-8.435019098193672,-8.435019098193672,-8.435019098193672,59.573921930705865,59.573921930705865,59.573921930705865,0.0,0.0,0.0,3759.6368387003804
2023-12-21,3710.156032935437,3626.219367305368,3892.4531179413825,3710.156032935437,3710.156032935437,52.86281279290944,52.86281279290944,52.86281279290944,-10.075088241806831,-10.075088241806831,-10.075088241806831,62.93790103471627,62.93790103471627,62.93790103471627,0.0,0.0,0.0,3763.0188457283466
2023-12-22,3711.814130003006,3640.1101812391407,3890.55482479681,3711.814130003006,3711.814130003006,54.78049935484782,54.78049935484782,54.78049935484782,-11.600021620768343,-11.600021620768343,-11.600021620768343,66.38052097561616,66.38052097561616,66.38052097561616,0.0,0.0,0.0,3766.594629357854
2023-12-26,3718.446518273283,3665.890462154246,3933.1421047974195,3718.446518273283,3718.446518273283,71.19967264433554,71.19967264433554,71.19967264433554,-9.813608091982493,-9.813608091982493,-9.813608091982493,81.01328073631801,81.01328073631801,81.01328073631801,0.0,0.0,0.0,3789.6461909176182
2023-12-27,3720.104615340852,3661.059593076095,3925.755413852425,3720.104615340852,3720.104615340852,76.4640293223864,76.4640293223864,76.4640293223864,-8.435019098237891,-8.435019098237891,-8.435019098237891,84.89904842062428,84.89904842062428,84.89904842062428,0.0,0.0,0.0,3796.5686446632385
2023-12-28,3721.7627124084206,3665.084265258181,3936.788006386698,3721.7627124084206,3721.7627124084206,78.80202786380845,78.80202786380845,78.80202786380845,-10.07508824176215,-10.07508824176215,-10.07508824176215,88.87711610557061,88.87711610557061,88.87711610557061,0.0,0.0,0.0,3800.564740272229
2023-12-29,3723.4208094759897,3680.4814606268174,3927.508341988342,3723.4208094759897,3723.4208094759897,81.34597604697848,81.34597604697848,81.34597604697848,-11.600021620741659,-11.600021620741659,-11.600021620741659,92.94599766772014,92.94599766772014,92.94599766772014,0.0,0.0,0.0,3804.7667855229683
2024-01-01,3728.395100678697,3691.9870673343075,3949.482652636407,3728.395100678697,3728.395100678697,94.34264412619147,94.34264412619147,94.34264412619147,-11.3187399754093,-11.3187399754093,-11.3187399754093,105.66138410160076,105.66138410160076,105.66138410160076,0.0,0.0,0.0,3822.7377448048883
2024-01-02,3730.053197746266,3711.1482102764567,3972.1967476533573,3730.053197746266,3730.053197746266,100.23620205738236,100.23620205738236,100.23620205738236,-9.8136080919429,-9.8136080919429,-9.8136080919429,110.04981014932525,110.04981014932525,110.04981014932525,0.0,0.0,0.0,3830.2893998036484
2024-01-03,3731.7112948138347,3710.6403504381024,3968.8626383547476,3731.7112948138347,3731.7112948138347,106.06448567276958,106.06448567276958,106.06448567276958,-8.435019098216006,-8.435019098216006,-8.435019098216006,114.49950477098558,114.49950477098558,114.49950477098558,0.0,0.0,0.0,3837.775780486604
2024-01-04,3733.369391881404,3712.1706545426987,3980.9707385727515,3733.369391881404,3733.369391881404,108.92481616398479,108.92481616398479,108.92481616398479,-10.075088241791647,-10.075088241791647,-10.075088241791647,118.99990440577642,118.99990440577642,118.99990440577642,0.0,0.0,0.0,3842.294208045389
2024-01-05,3735.0274889489733,3726.4270554670416,3976.5228029523087,3735.0274889489733,3735.0274889489733,111.93892869711632,111.93892869711632,111.93892869711632,-11.600021620709697,-11.600021620709697,-11.600021620709697,123.53895031782602,123.53895031782602,123.53895031782602,0.0,0.0,0.0,3846.9664176460897
2024-01-08,3740.0017801516806,3740.148150409892,3999.96709176797,3740.0017801516806,3740.0017801516806,125.92821964455314,125.92821964455314,125.92821964455314,-11.318739975448175,-11.318739975448175,-11.318739975448175,137.24695962000132,137.24695962000132,137.24695962000132,0.0,0.0,0.0,3865.929999796234
2024-01-09,3741.6598772192497,3744.2769240778503,4007.7555166687594,3741.6598772192497,3741.6598772192497,131.9801121702958,131.9801121702958,131.9801121702958,-9.813608091948248,-9.813608091948248,-9.813608091948248,141.79372026224405,141.79372026224405,141.79372026224405,0.0,0.0,0.0,3873.6399893895455
2024-01-10,3743.3179742868183,3751.4547387237044,4003.8822133134477,3743.3179742868183,3743.3179742868183,137.86540111637126,137.86540111637126,137.86540111637126,-8.435019098231777,-8.435019098231777,-8.435019098231777,146.30042021460304,146.30042021460304,146.30042021460304,0.0,0.0,0.0,3881.1833754031895
2024-01-11,3744.9760713543874,3760.5940108486393,4006.7714724606967,3744.9760713543874,3744.9760713543874,140.67371965712033,140.67371965712033,140.67371965712033,-10.075088241821144,-10.075088241821144,-10.075088241821144,150.74880789894146,150.74880789894146,150.74880789894146,0.0,0.0,0.0,3885.6497910115077
2024-01-12,3746.6341684219565,3763.172664669135,4023.9229545127096,3746.6341684219565,3746.6341684219565,143.52025849003536,143.52025849003536,143.52025849003536,-11.600021620750567,-11.600021620750567,-11.600021620750567,155.12028011078596,155.12028011078596,155.12028011078596,0.0,0.0,0.0,3890.154426911992
2024-01-15,3751.6084596246637,3780.9721097186607,4036.8860846233706,3751.6084596246637,3751.6084596246637,156.26803289116802,156.26803289116802,156.26803289116802,-11.31873997530647,-11.31873997530647,-11.31873997530647,167.5867728664745,167.5867728664745,167.5867728664745,0.0,0.0,0.0,3907.8764925158316
2024-01-16,3753.2665566922333,3791.0936594948244,4043.473856071014,3753.2665566922333,3753.2665566922333,161.65202474692612,161.65202474692612,161.65202474692612,-9.813608091953599,-9.813608091953599,-9.813608091953599,171.46563283887969,171.46563283887969,171.46563283887969,0.0,0.0,0.0,3914.9185814391594
2024-01-17,3754.924653759802,3779.9574672198173,4049.045259459381,3754.924653759802,3754.924653759802,166.7423299288649,166.7423299288649,166.7423299288649,-8.435019098209892,-8.435019098209892,-8.435019098209892,175.1773490270748,175.1773490270748,175.1773490270748,0.0,0.0,0.0,3921.6669836886667
2024-01-18,3756.582750827371,3800.147868523453,4054.4874671730927,3756.582750827371,3756.582750827371,168.63085722442318,168.63085722442318,168.63085722442318,-10.075088241776468,-10.075088241776468,-10.075088241776468,178.70594546619964,178.70594546619964,178.70594546619964,0.0,0.0,0.0,3925.2136080517944
2024-01-19,3758.24084789494,3806.344018398894,4073.955891934139,3758.24084789494,3758.24084789494,170.43653866892788,170.43653866892788,170.43653866892788,-11.600021620723878,-11.600021620723878,-11.600021620723878,182.03656028965173,182.03656028965173,182.03656028965173,0.0,0.0,0.0,3928.677386563868
2024-01-23,3764.873236165216,3818.6117395570286,4075.739541227105,3764.873236165216,3764.873236165216,183.3137182794111,183.3137182794111,183.3137182794111,-9.81360809191401,-9.81360809191401,-9.81360809191401,193.12732637132513,193.12732637132513,193.12732637132513,0.0,0.0,0.0,3948.186954444627
2024-01-24,3766.531333232785,3821.3511541683783,4086.3057019446233,3766.531333232785,3766.531333232785,186.85632407936248,186.85632407936248,186.85632407936248,-8.435019098254115,-8.435019098254115,-8.435019098254115,195.29134317761662,195.29134317761662,195.29134317761662,0.0,0.0,0.0,3953.3876573121474
2024-01-25,3768.189430300354,3815.8759301451887,4084.6343493169447,3768.189430300354,3768.189430300354,187.12144194916849,187.12144194916849,187.12144194916849,-10.075088241805965,-10.075088241805965,-10.075088241805965,197.19653019097444,197.19653019097444,197.19653019097444,0.0,0.0,0.0,3955.3108722495226
2024-01-29,3774.821818570631,3835.905436579819,4101.725671703211,3774.821818570631,3774.821818570631,190.8208562093022,190.8208562093022,190.8208562093022,-11.318739975369345,-11.318739975369345,-11.318739975369345,202.13959618467155,202.13959618467155,202.13959618467155,0.0,0.0,0.0,3965.6426747799333
2024-01-30,3776.4799156381996,3837.0401588206064,4095.1021016926175,3776.4799156381996,3776.4799156381996,192.87901384951903,192.87901384951903,192.87901384951903,-9.813608091919356,-9.813608091919356,-9.813608091919356,202.69262194143838,202.69262194143838,202.69262194143838,0.0,0.0,0.0,3969.358929487719
2024-01-31,3778.1380127057687,3845.7278484696008,4102.44747848045,3778.1380127057687,3778.1380127057687,194.5349447166025,194.5349447166025,194.5349447166025,-8.435019098232226,-8.435019098232226,-8.435019098232226,202.96996381483473,202.96996381483473,202.96996381483473,0.0,0.0,0.0,3972.6729574223714
2024-02-01,3779.796109773338,3852.5599552040862,4108.939784702621,3779.796109773338,3779.796109773338,192.89613533758387,192.89613533758387,192.89613533758387,-10.07508824184018,-10.07508824184018,-10.07508824184018,202.97122357942405,202.97122357942405,202.97122357942405,0.0,0.0,0.0,3972.6922451109217
2024-02-02,3781.454206840907,3840.2543358623457,4103.514018147614,3781.454206840907,3781.454206840907,191.0962218591539,191.0962218591539,191.0962218591539,-11.60002162073278,-11.60002162073278,-11.60002162073278,202.69624347988668,202.69624347988668,202.69624347988668,0.0,0.0,0.0,3972.550428700061
2024-02-05,3786.4284980436137,3837.4407405778343,4105.38405270064,3786.4284980436137,3786.4284980436137,188.89404010324384,188.89404010324384,188.89404010324384,-11.31873997539335,-11.31873997539335,-11.31873997539335,200.21278007863722,200.21278007863722,200.21278007863722,0.0,0.0,0.0,3975.3225381468574
2024-02-06,3788.0865951111828,3846.0217165095596,4107.628345451659,3788.0865951111828,3788.0865951111828,189.01748613591255,189.01748613591255,189.01748613591255,-9.813608091951592,-9.813608091951592,-9.813608091951592,198.83109422786416,198.83109422786416,198.83109422786416,0.0,0.0,0.0,3977.104081247095
2024-02-07,3789.744692178752,3849.5962981457906,4119.344144363337,3789.744692178752,3789.744692178752,188.73633880560683,188.73633880560683,188.73633880560683,-8.435019098210342,-8.435019098210342,-8.435019098210342,197.17135790381715,197.17135790381715,197.17135790381715,0.0,0.0,0.0,3978.4810309843588
